year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,12,22,1144.0,9.0,1357.0,-8.0,B6,N779JB,107,SEA,LGB,115.0,965,11.0,44.0
2014,9,5,1049.0,39.0,1246.0,36.0,AS,N609AS,382,PDX,SFO,97.0,550,10.0,49.0
2014,8,24,546.0,1.0,1159.0,3.0,UA,N585UA,389,SEA,IAH,225.0,1874,5.0,46.0
2014,9,23,1636.0,6.0,1910.0,3.0,DL,N663DN,2622,SEA,LAX,130.0,954,16.0,36.0
2014,3,13,1240.0,5.0,1511.0,-2.0,AS,N788AS,97,SEA,ANC,195.0,1448,12.0,40.0
2014,12,9,1647.0,-3.0,1834.0,-1.0,WN,N790SW,4877,PDX,SJC,95.0,569,16.0,47.0
2014,10,8,921.0,51.0,1502.0,38.0,AS,N319AS,28,SEA,ORD,194.0,1721,9.0,21.0
2014,10,16,1115.0,0.0,1719.0,-26.0,WN,N8318F,4196,SEA,BNA,225.0,1978,11.0,15.0
2014,11,25,1226.0,6.0,1325.0,8.0,AS,N318AS,684,SEA,GEG,32.0,224,12.0,26.0
2014,4,29,529.0,-6.0,840.0,-27.0,UA,N37465,1202,PDX,DEN,115.0,991,5.0,29.0
2014,2,3,553.0,-7.0,836.0,-27.0,DL,N663DN,1634,SEA,SLC,85.0,689,5.0,53.0
2014,3,20,1033.0,-2.0,1609.0,-21.0,AS,N407AS,686,PDX,ORD,193.0,1739,10.0,33.0
2014,7,11,2043.0,-2.0,2307.0,5.0,AS,N585AS,614,SEA,LAS,126.0,867,20.0,43.0
2014,10,6,2146.0,111.0,2350.0,115.0,AS,N799AS,336,SEA,SJC,104.0,697,21.0,46.0
2014,5,16,731.0,-4.0,1454.0,-26.0,DL,N1605,128,SEA,ATL,239.0,2182,7.0,31.0
2014,3,21,1729.0,-1.0,1951.0,0.0,OO,N822SK,4659,PDX,LAX,116.0,834,17.0,29.0
2014,6,14,1833.0,8.0,2047.0,2.0,AS,N706AS,616,SEA,LAS,118.0,867,18.0,33.0
2014,5,10,2253.0,13.0,454.0,4.0,UA,N16234,1129,SEA,IAH,220.0,1874,22.0,53.0
2014,10,3,1313.0,-2.0,1547.0,1.0,DL,N750AT,677,SEA,LAX,126.0,954,13.0,13.0
2014,8,24,650.0,-10.0,736.0,-18.0,OO,N817SK,4690,PDX,SEA,31.0,129,6.0,50.0
2014,3,17,1745.0,0.0,1943.0,-11.0,OO,N224AG,3488,PDX,BUR,103.0,817,17.0,45.0
2014,2,12,,,,,AS,N527AS,2,SEA,DCA,,2329,,
2014,3,26,905.0,0.0,1027.0,-3.0,WN,N660SW,1921,PDX,SMF,69.0,479,9.0,5.0
2014,7,1,,,,,WN,N8323C,2485,SEA,MDW,,1733,,
2014,9,23,559.0,-1.0,1306.0,-8.0,DL,N824DN,822,SEA,DTW,226.0,1927,5.0,59.0
2014,1,17,2219.0,-6.0,49.0,-36.0,AS,N564AS,145,PDX,ANC,186.0,1542,22.0,19.0
2014,1,4,2204.0,164.0,109.0,149.0,F9,N924FR,794,PDX,DEN,111.0,991,22.0,4.0
2014,2,9,1019.0,-1.0,1639.0,11.0,AS,N433AS,730,SEA,IAH,228.0,1874,10.0,19.0
2014,8,1,1322.0,-4.0,1526.0,-14.0,UA,N822UA,816,SEA,SFO,102.0,679,13.0,22.0
2014,7,3,1009.0,-4.0,1341.0,-6.0,F9,N214FR,138,SEA,DEN,131.0,1024,10.0,9.0
2014,9,4,809.0,44.0,954.0,25.0,AS,N513AS,244,PDX,SFO,81.0,550,8.0,9.0
2014,5,2,1022.0,-3.0,1408.0,38.0,AS,N508AS,843,SEA,KOA,378.0,2688,10.0,22.0
2014,11,26,1830.0,25.0,2141.0,1.0,WN,N922WN,2056,SEA,DEN,114.0,1024,18.0,30.0
2014,5,12,1324.0,-1.0,1516.0,-14.0,WN,N647SW,1716,SEA,SJC,100.0,697,13.0,24.0
2014,11,25,1557.0,4.0,2355.0,-15.0,UA,N27239,1710,SEA,EWR,269.0,2402,15.0,57.0
2014,12,21,1524.0,19.0,1745.0,10.0,VX,N529VA,796,SEA,LAX,119.0,954,15.0,24.0
2014,11,19,1028.0,-1.0,1355.0,-1.0,OO,N782SK,5576,PDX,DEN,121.0,991,10.0,28.0
2014,4,27,722.0,-3.0,935.0,-16.0,AS,N579AS,530,SEA,ONT,117.0,956,7.0,22.0
2014,9,3,1312.0,-3.0,1803.0,-24.0,DL,N129DL,198,SEA,MSP,152.0,1399,13.0,12.0
2014,8,7,717.0,-3.0,1044.0,-6.0,UA,N37462,1610,PDX,DEN,129.0,991,7.0,17.0
2014,8,26,1851.0,-4.0,2137.0,9.0,AS,N590AS,133,SEA,FAI,199.0,1533,18.0,51.0
2014,2,27,1426.0,-4.0,1645.0,-6.0,AS,N609AS,608,SEA,LAS,113.0,867,14.0,26.0
2014,11,2,1001.0,-9.0,1520.0,-11.0,AS,N431AS,752,SEA,MCI,180.0,1489,10.0,1.0
2014,2,5,1823.0,-2.0,2046.0,-9.0,AS,N524AS,464,SEA,LAX,120.0,954,18.0,23.0
2014,8,25,1211.0,26.0,1423.0,29.0,AS,N756AS,306,SEA,SFO,94.0,679,12.0,11.0
2014,3,2,1316.0,71.0,1414.0,74.0,AS,N516AS,674,SEA,GEG,37.0,224,13.0,16.0
2014,3,23,514.0,-1.0,709.0,-20.0,OO,N790SK,5488,SEA,SFO,96.0,679,5.0,14.0
2014,8,9,1841.0,6.0,1942.0,14.0,AS,N706AS,69,SEA,KTN,98.0,680,18.0,41.0
2014,11,19,1100.0,5.0,1655.0,5.0,UA,N36469,1281,PDX,ORD,208.0,1739,11.0,0.0
2014,12,8,1738.0,-7.0,2018.0,-1.0,AS,N577AS,480,SEA,SAN,136.0,1050,17.0,38.0
2014,1,28,1545.0,-5.0,1754.0,-10.0,AS,N767AS,588,PDX,PSP,112.0,873,15.0,45.0
2014,2,22,1348.0,46.0,1637.0,51.0,UA,N36444,1192,SEA,ANC,213.0,1448,13.0,48.0
2014,3,11,640.0,-5.0,903.0,-23.0,AS,N457AS,550,SEA,PSP,125.0,987,6.0,40.0
2014,6,25,1926.0,-9.0,2150.0,-5.0,AS,N527AS,524,SEA,BUR,127.0,937,19.0,26.0
2014,6,5,837.0,-3.0,1100.0,13.0,AS,N703AS,382,SEA,SFO,102.0,679,8.0,37.0
2014,12,1,630.0,0.0,1221.0,-9.0,WN,N8600F,3558,SEA,MDW,203.0,1733,6.0,30.0
2014,1,26,1937.0,-8.0,2153.0,-23.0,AS,N622AS,518,SEA,SNA,122.0,978,19.0,37.0
2014,12,11,1639.0,54.0,2221.0,51.0,AA,N3FDAA,2335,SEA,DFW,205.0,1660,16.0,39.0
2014,12,7,821.0,61.0,1034.0,65.0,AS,N423AS,222,SEA,SFO,114.0,679,8.0,21.0
2014,8,22,1311.0,6.0,1528.0,-4.0,AS,N459AS,578,SEA,LAS,108.0,867,13.0,11.0
2014,4,4,559.0,-1.0,1159.0,4.0,WN,N707SA,1296,SEA,MDW,216.0,1733,5.0,59.0
2014,2,9,1058.0,133.0,1158.0,145.0,OO,N580SW,5438,SEA,PDX,35.0,129,10.0,58.0
2014,9,21,1817.0,46.0,2152.0,41.0,UA,N415UA,742,SEA,DEN,134.0,1024,18.0,17.0
2014,9,21,2353.0,8.0,538.0,6.0,UA,N39416,1215,SEA,ORD,203.0,1721,23.0,53.0
2014,3,30,1646.0,6.0,1938.0,-17.0,AS,N537AS,867,SEA,OGG,332.0,2640,16.0,46.0
2014,4,19,828.0,-7.0,1012.0,-8.0,WN,N697SW,3172,SEA,SMF,85.0,605,8.0,28.0
2014,2,12,602.0,-3.0,1123.0,-32.0,AA,N3ELAA,1094,SEA,DFW,178.0,1660,6.0,2.0
2014,8,31,1647.0,15.0,1925.0,3.0,DL,N6713Y,842,SEA,SLC,81.0,689,16.0,47.0
2014,6,16,1321.0,5.0,1543.0,14.0,UA,N473UA,816,SEA,SFO,94.0,679,13.0,21.0
2014,6,22,1321.0,6.0,1922.0,12.0,WN,N965WN,1404,SEA,MDW,214.0,1733,13.0,21.0
2014,5,23,1850.0,-5.0,2102.0,7.0,AS,N552AS,620,PDX,LAS,109.0,763,18.0,50.0
2014,7,19,1739.0,-1.0,2004.0,-7.0,OO,N810SK,4738,SEA,LAS,121.0,867,17.0,39.0
2014,7,3,1927.0,37.0,2144.0,44.0,WN,N491WN,203,PDX,LAS,106.0,763,19.0,27.0
2014,7,12,1833.0,3.0,2035.0,-5.0,WN,N287WN,2593,PDX,LAS,109.0,763,18.0,33.0
2014,5,28,856.0,-4.0,1103.0,-2.0,WN,N356SW,502,SEA,SJC,108.0,697,8.0,56.0
2014,3,11,1603.0,-2.0,1828.0,-4.0,AS,N552AS,115,SEA,ANC,191.0,1448,16.0,3.0
2014,11,21,902.0,2.0,1040.0,-3.0,AS,N433AS,370,SEA,SMF,76.0,605,9.0,2.0
2014,1,18,1741.0,-4.0,1911.0,-19.0,WN,N442WN,2649,PDX,SJC,82.0,569,17.0,41.0
2014,6,27,553.0,-9.0,1156.0,1.0,UA,N832UA,646,PDX,ORD,210.0,1739,5.0,53.0
2014,2,8,1024.0,14.0,1151.0,21.0,WN,N728SW,3181,PDX,SMF,71.0,479,10.0,24.0
2014,3,4,1934.0,-6.0,2136.0,-14.0,OO,N778SK,6426,SEA,SFO,100.0,679,19.0,34.0
2014,9,25,739.0,-1.0,1033.0,7.0,AS,N615AS,634,SEA,PHX,153.0,1107,7.0,39.0
2014,10,24,904.0,-6.0,1158.0,11.0,AS,N756AS,238,SEA,SAN,151.0,1050,9.0,4.0
2014,9,2,638.0,-2.0,905.0,-15.0,DL,N3763D,1465,SEA,LAX,121.0,954,6.0,38.0
2014,12,6,2227.0,-3.0,2304.0,-11.0,AS,N520AS,414,SEA,PDX,25.0,129,22.0,27.0
2014,7,14,1439.0,-1.0,1723.0,-10.0,US,N644AW,500,SEA,PHX,143.0,1107,14.0,39.0
2014,5,29,705.0,-3.0,1547.0,15.0,DL,N3750D,400,PDX,JFK,311.0,2454,7.0,5.0
2014,11,2,1027.0,2.0,1619.0,1.0,AS,N318AS,688,PDX,ORD,210.0,1739,10.0,27.0
2014,1,14,800.0,-5.0,1537.0,-13.0,AS,N403AS,742,SEA,ATL,252.0,2182,8.0,0.0
2014,6,29,1949.0,-6.0,2135.0,-2.0,AS,N597AS,404,PDX,SJC,85.0,569,19.0,49.0
2014,12,12,1146.0,-5.0,1358.0,4.0,UA,N528UA,390,SEA,SFO,105.0,679,11.0,46.0
2014,6,3,1305.0,-10.0,1523.0,-11.0,B6,N503JB,1521,PDX,LGB,120.0,846,13.0,5.0
2014,1,17,1120.0,-5.0,1406.0,6.0,AS,N626AS,498,SEA,SAN,132.0,1050,11.0,20.0
2014,3,19,948.0,-2.0,1226.0,-13.0,AS,N796AS,238,SEA,SAN,136.0,1050,9.0,48.0
2014,9,11,550.0,-10.0,833.0,-7.0,AS,N526AS,81,SEA,ANC,198.0,1448,5.0,50.0
2014,12,1,1042.0,22.0,1237.0,17.0,AS,N469AS,346,SEA,OAK,98.0,671,10.0,42.0
2014,11,15,1011.0,1.0,1347.0,7.0,F9,N927FR,138,SEA,DEN,134.0,1024,10.0,11.0
2014,5,16,1155.0,-5.0,1402.0,-3.0,AS,N532AS,306,SEA,SFO,103.0,679,11.0,55.0
2014,8,17,1313.0,3.0,1626.0,17.0,AS,N323AS,726,SEA,SLC,107.0,689,13.0,13.0
2014,10,15,1722.0,-3.0,1816.0,1.0,OO,N809SK,4546,SEA,PDX,28.0,129,17.0,22.0
2014,9,7,1256.0,-9.0,1447.0,0.0,AS,N579AS,400,PDX,SFO,88.0,550,12.0,56.0
2014,10,15,29.0,-1.0,538.0,-2.0,DL,N3736C,2440,SEA,MSP,159.0,1399,0.0,29.0
2014,3,13,1751.0,2.0,1928.0,-7.0,OO,N715SK,5553,PDX,SFO,78.0,550,17.0,51.0
2014,5,12,853.0,-7.0,1114.0,-19.0,AS,N553AS,502,SEA,SNA,123.0,978,8.0,53.0
2014,9,4,1841.0,1.0,2227.0,12.0,OO,N218AG,3498,SEA,COS,141.0,1068,18.0,41.0
2014,1,30,717.0,12.0,1257.0,7.0,WN,N943WN,1987,SEA,MKE,189.0,1694,7.0,17.0
2014,1,2,1756.0,61.0,1916.0,56.0,WN,N659SW,747,PDX,SMF,69.0,479,17.0,56.0
2014,9,3,1306.0,1.0,1840.0,-8.0,AS,N319AS,664,SEA,DFW,195.0,1660,13.0,6.0
2014,8,16,1014.0,-1.0,1644.0,-16.0,AS,N549AS,788,SEA,MSY,248.0,2086,10.0,14.0
2014,11,29,1318.0,53.0,1538.0,48.0,OO,N631SK,4608,SEA,LAS,121.0,867,13.0,18.0
2014,3,22,1007.0,-8.0,1305.0,-20.0,HA,N389HA,25,PDX,HNL,338.0,2603,10.0,7.0
2014,8,16,1032.0,-8.0,1315.0,-20.0,HA,N395HA,25,PDX,HNL,304.0,2603,10.0,32.0
2014,8,24,1549.0,-6.0,1839.0,4.0,AS,N607AS,135,PDX,ANC,214.0,1542,15.0,49.0
2014,10,22,1215.0,0.0,1438.0,-15.0,DL,N3754A,2485,SEA,ANC,175.0,1448,12.0,15.0
2014,6,23,659.0,-6.0,1255.0,0.0,AA,N3EJAA,86,PDX,ORD,212.0,1739,6.0,59.0
2014,10,10,1956.0,16.0,2201.0,4.0,AS,N607AS,524,SEA,BUR,109.0,937,19.0,56.0
2014,2,22,1827.0,-8.0,2027.0,-18.0,AS,N796AS,302,SEA,SFO,98.0,679,18.0,27.0
2014,6,27,1158.0,84.0,1352.0,83.0,OO,N783SK,5196,PDX,SFO,85.0,550,11.0,58.0
2014,10,23,805.0,0.0,1614.0,-13.0,AS,N537AS,18,SEA,MCO,287.0,2554,8.0,5.0
2014,3,9,1206.0,-13.0,1400.0,0.0,UA,N834UA,353,PDX,SFO,89.0,550,12.0,6.0
2014,8,18,2203.0,5.0,618.0,12.0,DL,N652DL,1542,SEA,JFK,294.0,2422,22.0,3.0
2014,9,6,1329.0,-1.0,1939.0,-6.0,UA,N39415,1581,SEA,IAH,225.0,1874,13.0,29.0
2014,10,18,608.0,-2.0,930.0,-5.0,WN,N202WN,4914,PDX,DEN,120.0,991,6.0,8.0
2014,4,6,1240.0,50.0,1331.0,48.0,AS,N795AS,684,SEA,GEG,35.0,224,12.0,40.0
2014,8,26,558.0,-2.0,852.0,2.0,DL,N654DL,1831,PDX,SLC,84.0,630,5.0,58.0
2014,4,12,640.0,-5.0,849.0,-13.0,OO,N215AG,3460,PDX,ONT,111.0,838,6.0,40.0
2014,12,27,727.0,-2.0,1350.0,6.0,UA,N463UA,225,SEA,IAH,228.0,1874,7.0,27.0
2014,6,16,748.0,3.0,947.0,-3.0,WN,N703SW,1993,SEA,OAK,98.0,671,7.0,48.0
2014,8,17,557.0,-3.0,1133.0,-12.0,AA,N508AA,1534,PDX,DFW,195.0,1616,5.0,57.0
2014,5,11,1304.0,-6.0,1816.0,-14.0,AS,N615AS,34,SEA,MSP,175.0,1399,13.0,4.0
2014,1,30,49.0,79.0,835.0,72.0,UA,N76010,1252,SEA,EWR,261.0,2402,0.0,49.0
2014,12,27,1420.0,40.0,2012.0,,OO,N224AG,3452,SEA,HDN,,891,14.0,20.0
2014,9,26,1929.0,-6.0,2106.0,7.0,AS,N760AS,79,SEA,JNU,133.0,909,19.0,29.0
2014,9,17,2124.0,4.0,2354.0,3.0,AS,N317AS,731,SEA,ANC,188.0,1448,21.0,24.0
2014,1,4,804.0,-1.0,1332.0,-18.0,AA,N438AA,1220,PDX,DFW,179.0,1616,8.0,4.0
2014,4,14,656.0,-4.0,840.0,-5.0,VX,N847VA,84,PDX,SFO,89.0,550,6.0,56.0
2014,4,4,1008.0,-7.0,1248.0,-27.0,HA,N385HA,25,PDX,HNL,320.0,2603,10.0,8.0
2014,11,6,2015.0,0.0,2207.0,-8.0,WN,N638SW,1625,SEA,OAK,96.0,671,20.0,15.0
2014,8,14,1215.0,-10.0,1414.0,-21.0,OO,N218AG,3470,PDX,SBA,105.0,784,12.0,15.0
2014,11,5,656.0,-4.0,1155.0,-17.0,DL,N37700,2090,PDX,MSP,159.0,1426,6.0,56.0
2014,3,23,702.0,-4.0,1309.0,-9.0,UA,N34455,1193,SEA,IAH,214.0,1874,7.0,2.0
2014,3,14,1319.0,-1.0,2101.0,-9.0,US,N111US,1805,SEA,CLT,256.0,2279,13.0,19.0
2014,9,28,838.0,-2.0,1148.0,12.0,AS,N799AS,724,SEA,SLC,107.0,689,8.0,38.0
2014,6,14,1938.0,43.0,2202.0,33.0,AS,N607AS,133,SEA,FAI,189.0,1533,19.0,38.0
2014,10,2,1025.0,20.0,1530.0,10.0,AS,N442AS,36,SEA,MSP,169.0,1399,10.0,25.0
2014,3,20,818.0,-2.0,1401.0,-19.0,AA,N3ERAA,1236,SEA,ORD,194.0,1721,8.0,18.0
2014,12,16,529.0,-6.0,849.0,-12.0,UA,N68805,1567,PDX,DEN,123.0,991,5.0,29.0
2014,9,18,652.0,-8.0,740.0,-6.0,AS,N791AS,413,PDX,SEA,29.0,129,6.0,52.0
2014,11,4,616.0,-4.0,743.0,-31.0,UA,N454UA,302,PDX,SFO,75.0,550,6.0,16.0
2014,7,1,1657.0,7.0,1816.0,1.0,WN,N754SW,1669,PDX,SMF,68.0,479,16.0,57.0
2014,4,30,600.0,0.0,1144.0,4.0,AA,N4XSAA,1650,PDX,DFW,196.0,1616,6.0,0.0
2014,8,22,1442.0,37.0,2032.0,22.0,WN,N8310C,336,SEA,MDW,211.0,1733,14.0,42.0
2014,11,16,1603.0,10.0,2.0,-8.0,UA,N87531,1710,SEA,EWR,274.0,2402,16.0,3.0
2014,4,25,1734.0,-3.0,2116.0,2.0,OO,N760SK,6459,SEA,DEN,138.0,1024,17.0,34.0
2014,8,5,1530.0,0.0,1856.0,-14.0,WN,N253WN,4713,SEA,DEN,126.0,1024,15.0,30.0
2014,3,3,717.0,-3.0,923.0,-2.0,WN,N281WN,1366,SEA,SJC,107.0,697,7.0,17.0
2014,6,1,754.0,-6.0,1614.0,-15.0,AS,N589AS,18,SEA,MCO,306.0,2554,7.0,54.0
2014,8,7,1426.0,11.0,1643.0,2.0,OO,N216AG,3482,SEA,SBA,119.0,908,14.0,26.0
2014,3,31,624.0,-6.0,853.0,-2.0,AS,N779AS,558,PDX,LAX,119.0,834,6.0,24.0
2014,3,3,1720.0,-8.0,1810.0,-6.0,OO,N295SW,5305,SEA,PDX,34.0,129,17.0,20.0
2014,12,22,1033.0,18.0,1345.0,2.0,F9,N941FR,138,SEA,DEN,111.0,1024,10.0,33.0
2014,5,16,1256.0,-4.0,1525.0,-13.0,OO,N806SK,4677,SEA,LAX,124.0,954,12.0,56.0
2014,4,10,1123.0,-7.0,1340.0,-9.0,AS,N530AS,572,PDX,SAN,124.0,933,11.0,23.0
2014,8,18,1459.0,-1.0,1728.0,-7.0,VX,N522VA,796,SEA,LAX,130.0,954,14.0,59.0
2014,5,7,1341.0,-4.0,1518.0,-8.0,AS,N563AS,362,SEA,SMF,75.0,605,13.0,41.0
2014,4,30,,,,,AS,N526AS,566,PDX,LAX,,834,,
2014,3,29,1049.0,-6.0,1322.0,13.0,AS,N793AS,564,PDX,LAX,124.0,834,10.0,49.0
2014,10,23,1004.0,-6.0,1211.0,1.0,AS,N585AS,382,PDX,SFO,95.0,550,10.0,4.0
2014,10,23,2103.0,-2.0,2235.0,5.0,WN,N725SW,4816,PDX,SMF,79.0,479,21.0,3.0
2014,8,21,654.0,-1.0,939.0,-6.0,WN,N737JW,4503,SEA,PHX,142.0,1107,6.0,54.0
2014,6,1,1541.0,6.0,1756.0,3.0,AS,N769AS,596,SEA,LAS,116.0,867,15.0,41.0
2014,10,5,743.0,-12.0,1009.0,-7.0,AS,N552AS,522,SEA,BUR,119.0,937,7.0,43.0
2014,7,16,2324.0,-4.0,459.0,-16.0,UA,N430UA,601,SEA,ORD,197.0,1721,23.0,24.0
2014,4,7,1926.0,11.0,2242.0,4.0,F9,N926FR,794,PDX,DEN,118.0,991,19.0,26.0
2014,10,10,628.0,-2.0,1407.0,7.0,DL,N820DN,1156,PDX,ATL,261.0,2172,6.0,28.0
2014,7,7,822.0,22.0,1042.0,22.0,AS,N795AS,568,PDX,LAX,115.0,834,8.0,22.0
2014,4,15,24.0,34.0,300.0,31.0,AS,N764AS,121,SEA,ANC,203.0,1448,0.0,24.0
2014,3,14,2231.0,96.0,42.0,78.0,AS,N706AS,534,SEA,ONT,116.0,956,22.0,31.0
2014,11,17,904.0,-6.0,1139.0,-7.0,AS,N596AS,442,SEA,LAX,118.0,954,9.0,4.0
2014,2,19,2048.0,43.0,2257.0,22.0,WN,N959WN,126,SEA,LAS,106.0,867,20.0,48.0
2014,11,19,1426.0,11.0,1558.0,3.0,WN,N447WN,781,PDX,OAK,78.0,543,14.0,26.0
2014,4,8,2207.0,72.0,2329.0,64.0,WN,N650SW,32,PDX,SMF,74.0,479,22.0,7.0
2014,12,6,1327.0,-3.0,1710.0,-5.0,WN,N8301J,1121,SEA,ABQ,143.0,1180,13.0,27.0
2014,2,23,2050.0,-10.0,2140.0,-8.0,OO,N221SW,5433,SEA,PDX,34.0,129,20.0,50.0
2014,2,9,1844.0,4.0,2104.0,1.0,OO,N692CA,4745,SEA,LAS,116.0,867,18.0,44.0
2014,6,13,15.0,-5.0,800.0,-16.0,US,N151UW,1818,SEA,CLT,261.0,2279,0.0,15.0
2014,5,23,2357.0,7.0,231.0,13.0,AS,N765AS,121,SEA,ANC,201.0,1448,23.0,57.0
2014,6,18,1742.0,-1.0,2131.0,11.0,OO,N988CA,5233,PDX,DEN,145.0,991,17.0,42.0
2014,9,23,1843.0,23.0,2100.0,35.0,WN,N467WN,2586,SEA,SJC,116.0,697,18.0,43.0
2014,4,4,1829.0,-6.0,2101.0,-21.0,AS,N612AS,464,SEA,LAX,122.0,954,18.0,29.0
2014,8,30,1024.0,-6.0,1243.0,-4.0,AS,N518AS,564,PDX,LAX,109.0,834,10.0,24.0
2014,1,14,1328.0,-2.0,1513.0,-17.0,WN,N279WN,3030,SEA,OAK,92.0,672,13.0,28.0
2014,3,11,1119.0,-1.0,1709.0,-11.0,WN,N447WN,671,SEA,MDW,212.0,1733,11.0,19.0
2014,7,26,1827.0,-3.0,2049.0,19.0,AS,N756AS,328,SEA,SJC,106.0,697,18.0,27.0
2014,8,27,1330.0,25.0,2100.0,-2.0,US,N560UW,1857,SEA,CLT,255.0,2279,13.0,30.0
2014,8,20,1500.0,12.0,1657.0,-3.0,UA,N569UA,720,SEA,SFO,92.0,679,15.0,0.0
2014,4,27,1214.0,63.0,1400.0,57.0,OO,N913SW,5197,PDX,SFO,80.0,550,12.0,14.0
2014,12,31,1719.0,-6.0,2130.0,-15.0,AS,N590AS,875,SEA,KOA,342.0,2688,17.0,19.0
2014,5,9,1030.0,0.0,1546.0,-3.0,AS,N309AS,758,SEA,MCI,177.0,1489,10.0,30.0
2014,3,7,703.0,-7.0,939.0,-11.0,WN,N767SW,230,PDX,SLC,82.0,630,7.0,3.0
2014,12,11,1004.0,-4.0,1325.0,-5.0,F9,N919FR,788,PDX,DEN,126.0,991,10.0,4.0
2014,8,6,1454.0,-6.0,1720.0,-15.0,VX,N527VA,796,SEA,LAX,122.0,954,14.0,54.0
2014,11,29,1435.0,30.0,1656.0,42.0,AS,N626AS,316,SEA,SFO,105.0,679,14.0,35.0
2014,4,15,115.0,121.0,910.0,101.0,B6,N569JB,498,SEA,BOS,275.0,2496,1.0,15.0
2014,4,8,1546.0,-4.0,2115.0,-10.0,AA,N3DEAA,2248,SEA,DFW,193.0,1660,15.0,46.0
2014,10,28,905.0,-5.0,1151.0,4.0,AS,N795AS,238,SEA,SAN,139.0,1050,9.0,5.0
2014,8,22,704.0,4.0,957.0,22.0,AS,N768AS,115,SEA,ANC,206.0,1448,7.0,4.0
2014,7,5,724.0,-6.0,909.0,-20.0,AS,N788AS,244,PDX,SFO,88.0,550,7.0,24.0
2014,11,26,1038.0,-2.0,1440.0,0.0,AS,N609AS,794,SEA,ABQ,155.0,1180,10.0,38.0
2014,9,1,1041.0,-4.0,1328.0,-10.0,AS,N512AS,648,SEA,TUS,147.0,1216,10.0,41.0
2014,1,14,1159.0,-7.0,1754.0,-11.0,UA,N460UA,217,PDX,IAH,207.0,1825,11.0,59.0
2014,3,21,1606.0,1.0,1832.0,0.0,AS,N433AS,115,SEA,ANC,189.0,1448,16.0,6.0
2014,3,25,2050.0,-10.0,2148.0,1.0,OO,N294SW,5433,SEA,PDX,34.0,129,20.0,50.0
2014,8,31,1134.0,-6.0,1348.0,-13.0,AS,N534AS,572,PDX,SAN,121.0,933,11.0,34.0
2014,1,3,517.0,-8.0,840.0,-15.0,US,N828AW,649,PDX,PHX,123.0,1009,5.0,17.0
2014,11,3,651.0,-9.0,841.0,-23.0,OO,N614SK,4608,SEA,SJC,93.0,697,6.0,51.0
2014,4,11,1755.0,-10.0,2334.0,-14.0,AS,N323AS,26,SEA,ORD,201.0,1721,17.0,55.0
2014,10,29,958.0,-2.0,1503.0,-17.0,AS,N320AS,756,SEA,MCI,167.0,1489,9.0,58.0
2014,4,5,716.0,-4.0,948.0,-12.0,AS,N435AS,480,SEA,LAX,115.0,954,7.0,16.0
2014,9,19,2253.0,-7.0,555.0,-18.0,DL,N3761R,761,SEA,DTW,213.0,1927,22.0,53.0
2014,11,14,1741.0,-4.0,1929.0,-21.0,VX,N622VA,759,SEA,SFO,95.0,679,17.0,41.0
2014,9,2,2300.0,0.0,543.0,-30.0,DL,N3730B,761,SEA,DTW,200.0,1927,23.0,0.0
2014,2,24,1808.0,-7.0,2042.0,-13.0,WN,N492WN,495,PDX,SLC,81.0,630,18.0,8.0
2014,2,7,2013.0,18.0,2148.0,3.0,WN,N791SW,741,SEA,SMF,84.0,605,20.0,13.0
2014,1,4,829.0,-6.0,1102.0,-12.0,AS,N614AS,502,SEA,SNA,128.0,978,8.0,29.0
2014,2,7,719.0,-4.0,1054.0,2.0,OO,N925SW,6219,PDX,DEN,111.0,991,7.0,19.0
2014,7,14,1421.0,0.0,2026.0,16.0,UA,N562UA,961,SEA,ORD,196.0,1721,14.0,21.0
2014,1,1,550.0,0.0,837.0,-12.0,DL,N660DL,1634,SEA,SLC,82.0,689,5.0,50.0
2014,1,2,1141.0,-1.0,1226.0,4.0,OO,N585SW,5438,PDX,EUG,29.0,106,11.0,41.0
2014,10,19,1303.0,13.0,1909.0,3.0,UA,N69824,1214,SEA,IAH,226.0,1874,13.0,3.0
2014,3,12,648.0,-12.0,843.0,-2.0,VX,N846VA,84,PDX,SFO,92.0,550,6.0,48.0
2014,11,26,1204.0,-6.0,1414.0,0.0,AS,N793AS,324,SEA,SJC,106.0,697,12.0,4.0
2014,4,14,1054.0,7.0,1422.0,-2.0,UA,N87512,156,SEA,DEN,124.0,1024,10.0,54.0
2014,6,16,659.0,-1.0,1523.0,7.0,DL,N712TW,2115,SEA,JFK,289.0,2422,6.0,59.0
2014,8,28,542.0,-3.0,1147.0,-13.0,UA,N73270,1101,SEA,IAH,224.0,1874,5.0,42.0
2014,4,9,1209.0,-2.0,1246.0,-4.0,OO,N297SW,5411,PDX,EUG,28.0,106,12.0,9.0
2014,6,27,2124.0,14.0,2356.0,-3.0,AS,N612AS,145,PDX,FAI,202.0,1640,21.0,24.0
2014,4,1,1522.0,-8.0,2052.0,-23.0,AA,N564AA,157,PDX,DFW,187.0,1616,15.0,22.0
2014,6,11,1550.0,-3.0,2048.0,-12.0,DL,N6701,1770,SEA,MSP,158.0,1399,15.0,50.0
